X,Y,pop_defacto_2020
36806.23,23083.10,11.13
37006.23,23083.10,10.65
37206.23,23083.10,9.84
37406.23,23083.10,14.02
37606.23,23083.10,9.51
37806.23,23083.10,10.37
38006.23,23083.10,10.66
38206.23,23083.10,10.92
38406.23,23083.10,12.45
38606.23,23083.10,6.76
38806.23,23083.10,6.09
39006.23,23083.10,5.80
39206.23,23083.10,8.18
39406.23,23083.10,5.32
39606.23,23083.10,5.34
39806.23,23083.10,5.16
40006.23,23083.10,5.95
40206.23,23083.10,9.58
40406.23,23083.10,6.91
40606.23,23083.10,7.19
40806.23,23083.10,7.35
-24993.77,22883.10,8.49
-24793.77,22883.10,14.07
-24593.77,22883.10,9.45
-24393.77,22883.10,11.11
-24193.77,22883.10,11.40
-23993.77,22883.10,11.62
-23793.77,22883.10,17.21
-23593.77,22883.10,11.43
-23393.77,22883.10,16.65
-23193.77,22883.10,21.52
-22993.77,22883.10,48.49
-22793.77,22883.10,42.66
-22593.77,22883.10,38.93
-22393.77,22883.10,33.97
-22193.77,22883.10,40.32
-21993.77,22883.10,55.39
-21793.77,22883.10,33.68
-21593.77,22883.10,44.00
-21393.77,22883.10,44.61
-21193.77,22883.10,75.39
-20993.77,22883.10,58.40
-20793.77,22883.10,72.71
-20593.77,22883.10,82.95
-20393.77,22883.10,70.93
-20193.77,22883.10,145.08
-19993.77,22883.10,93.19
-19793.77,22883.10,87.96
-19593.77,22883.10,70.36
-19393.77,22883.10,87.90
-19193.77,22883.10,41.86
-18993.77,22883.10,38.51
-18793.77,22883.10,32.23
-18593.77,22883.10,15.58
-18393.77,22883.10,34.07
-18193.77,22883.10,36.20
-17993.77,22883.10,47.41
-17793.77,22883.10,50.19
-17593.77,22883.10,84.75
-17393.77,22883.10,87.82
-17193.77,22883.10,104.03
-16993.77,22883.10,117.63
-16793.77,22883.10,114.41
-16593.77,22883.10,118.44
-16393.77,22883.10,106.50
-16193.77,22883.10,114.20
-15993.77,22883.10,114.45
-15793.77,22883.10,137.34
-15593.77,22883.10,61.78
-15393.77,22883.10,65.44
-15193.77,22883.10,93.07
-14993.77,22883.10,89.74
-14793.77,22883.10,119.14
-14593.77,22883.10,75.17
-14393.77,22883.10,73.51
-14193.77,22883.10,69.02
-13993.77,22883.10,107.92
-13793.77,22883.10,94.06
-13593.77,22883.10,106.93
-13393.77,22883.10,120.12
-13193.77,22883.10,120.97
-12993.77,22883.10,186.18
-12793.77,22883.10,131.68
-12593.77,22883.10,123.41
-12393.77,22883.10,114.78
-12193.77,22883.10,175.49
-11993.77,22883.10,119.02
-11793.77,22883.10,122.87
-11593.77,22883.10,104.71
-11393.77,22883.10,85.62
-11193.77,22883.10,153.02
-10993.77,22883.10,115.36
-10793.77,22883.10,119.65
-10593.77,22883.10,96.31
-10393.77,22883.10,111.84
-10193.77,22883.10,54.03
-9993.77,22883.10,61.97
-9793.77,22883.10,66.72
-9593.77,22883.10,65.26
-9393.77,22883.10,93.71
-9193.77,22883.10,70.50
-8993.77,22883.10,76.64
-8793.77,22883.10,86.57
-8593.77,22883.10,134.37
-8393.77,22883.10,101.87
-8193.77,22883.10,105.93
-7993.77,22883.10,109.85
-7793.77,22883.10,112.16
-7593.77,22883.10,210.00
-7393.77,22883.10,139.86
-7193.77,22883.10,100.37
-6993.77,22883.10,81.69
-6793.77,22883.10,146.93
-6593.77,22883.10,85.66
-6393.77,22883.10,129.95
-6193.77,22883.10,124.26
-5993.77,22883.10,137.01
-5793.77,22883.10,222.33
-5593.77,22883.10,128.12
-5393.77,22883.10,114.73
-5193.77,22883.10,105.35
-4993.77,22883.10,217.68
-4793.77,22883.10,192.91
-4593.77,22883.10,210.74
-4393.77,22883.10,205.29
-4193.77,22883.10,162.20
-3993.77,22883.10,257.29
-3793.77,22883.10,176.66
-3593.77,22883.10,227.67
-3393.77,22883.10,280.72
-3193.77,22883.10,475.76
-2993.77,22883.10,270.28
-2793.77,22883.10,182.23
-2593.77,22883.10,85.46
-2393.77,22883.10,169.04
-2193.77,22883.10,305.71
-1993.77,22883.10,222.11
-1793.77,22883.10,285.70
-1593.77,22883.10,314.71
-1393.77,22883.10,403.04
-1193.77,22883.10,189.48
-993.77,22883.10,142.42
-793.77,22883.10,148.66
-593.77,22883.10,128.06
-393.77,22883.10,216.42
-193.77,22883.10,165.83
6.23,22883.10,182.62
206.23,22883.10,185.10
406.23,22883.10,203.19
606.23,22883.10,136.45
806.23,22883.10,186.50
1006.23,22883.10,238.77
1206.23,22883.10,275.87
1406.23,22883.10,316.28
1606.23,22883.10,197.88
1806.23,22883.10,190.22
2006.23,22883.10,219.59
2206.23,22883.10,279.84
2406.23,22883.10,148.78
2606.23,22883.10,157.10
2806.23,22883.10,188.65
3006.23,22883.10,182.95
3206.23,22883.10,223.39
3406.23,22883.10,150.44
3606.23,22883.10,153.93
3806.23,22883.10,157.33
4006.23,22883.10,205.73
4206.23,22883.10,131.97
4406.23,22883.10,129.55
4606.23,22883.10,145.22
4806.23,22883.10,174.75
5006.23,22883.10,372.60
5206.23,22883.10,362.41
5406.23,22883.10,407.82
5606.23,22883.10,401.79
5806.23,22883.10,647.58
6006.23,22883.10,387.39
6206.23,22883.10,373.93
6406.23,22883.10,341.44
6606.23,22883.10,331.80
6806.23,22883.10,539.55
7006.23,22883.10,354.66
7206.23,22883.10,328.43
7406.23,22883.10,289.56
7606.23,22883.10,517.00
7806.23,22883.10,335.92
8006.23,22883.10,356.22
8206.23,22883.10,356.82
8406.23,22883.10,355.10
8606.23,22883.10,535.24
8806.23,22883.10,338.84
9006.23,22883.10,268.72
9206.23,22883.10,217.02
9406.23,22883.10,322.57
9606.23,22883.10,214.49
9806.23,22883.10,214.33
10006.23,22883.10,184.95
10206.23,22883.10,181.13
10406.23,22883.10,236.47
10606.23,22883.10,187.89
10806.23,22883.10,219.53
11006.23,22883.10,189.46
11206.23,22883.10,225.64
11406.23,22883.10,133.41
11606.23,22883.10,108.35
11806.23,22883.10,102.09
12006.23,22883.10,102.19
12206.23,22883.10,158.05
12406.23,22883.10,120.59
12606.23,22883.10,136.79
12806.23,22883.10,155.94
13006.23,22883.10,263.96
13206.23,22883.10,196.95
13406.23,22883.10,195.80
13606.23,22883.10,174.04
13806.23,22883.10,144.31
14006.23,22883.10,153.28
14206.23,22883.10,71.90
14406.23,22883.10,67.72
14606.23,22883.10,69.84
14806.23,22883.10,160.50
15006.23,22883.10,127.30
15206.23,22883.10,151.62
15406.23,22883.10,159.20
15606.23,22883.10,134.79
15806.23,22883.10,165.36
16006.23,22883.10,125.19
16206.23,22883.10,124.63
16406.23,22883.10,87.92
16606.23,22883.10,120.66
16806.23,22883.10,56.22
17006.23,22883.10,52.93
17206.23,22883.10,45.83
17406.23,22883.10,60.77
17606.23,22883.10,126.77
17806.23,22883.10,93.03
18006.23,22883.10,100.48
18206.23,22883.10,101.37
18406.23,22883.10,156.55
18606.23,22883.10,108.83
18806.23,22883.10,118.16
19006.23,22883.10,100.82
19206.23,22883.10,86.19
19406.23,22883.10,125.96
19606.23,22883.10,89.20
19806.23,22883.10,112.30
20006.23,22883.10,143.78
20206.23,22883.10,191.33
20406.23,22883.10,109.37
20606.23,22883.10,86.79
20806.23,22883.10,47.69
21006.23,22883.10,37.59
21206.23,22883.10,39.36
21406.23,22883.10,22.74
21606.23,22883.10,25.56
21806.23,22883.10,29.35
22006.23,22883.10,35.30
22206.23,22883.10,74.49
22406.23,22883.10,67.59
22606.23,22883.10,109.89
22806.23,22883.10,121.98
23006.23,22883.10,203.41
23206.23,22883.10,114.11
23406.23,22883.10,122.25
23606.23,22883.10,107.00
23806.23,22883.10,100.34
24006.23,22883.10,143.51
24206.23,22883.10,122.99
24406.23,22883.10,118.70
24606.23,22883.10,94.96
24806.23,22883.10,170.90
25006.23,22883.10,143.41
25206.23,22883.10,120.21
25406.23,22883.10,72.31
25606.23,22883.10,75.19
25806.23,22883.10,78.95
26006.23,22883.10,43.48
26206.23,22883.10,38.52
26406.23,22883.10,34.43
26606.23,22883.10,51.93
26806.23,22883.10,33.39
27006.23,22883.10,40.17
27206.23,22883.10,41.15
27406.23,22883.10,44.44
27606.23,22883.10,77.08
27806.23,22883.10,48.98
28006.23,22883.10,68.30
28206.23,22883.10,68.57
28406.23,22883.10,65.18
28606.23,22883.10,32.66
28806.23,22883.10,28.26
29006.23,22883.10,23.91
29206.23,22883.10,24.39
29406.23,22883.10,36.63
29606.23,22883.10,24.82
29806.23,22883.10,24.18
30006.23,22883.10,21.87
30206.23,22883.10,28.09
30406.23,22883.10,19.57
30606.23,22883.10,19.58
30806.23,22883.10,17.24
31006.23,22883.10,16.39
31206.23,22883.10,27.74
31406.23,22883.10,23.86
31606.23,22883.10,33.50
31806.23,22883.10,41.03
32006.23,22883.10,72.83
32206.23,22883.10,49.91
32406.23,22883.10,58.22
32606.23,22883.10,54.39
32806.23,22883.10,52.92
33006.23,22883.10,66.03
33206.23,22883.10,39.01
33406.23,22883.10,25.62
33606.23,22883.10,21.72
33806.23,22883.10,24.92
34006.23,22883.10,14.48
34206.23,22883.10,14.66
34406.23,22883.10,16.46
34606.23,22883.10,19.54
34806.23,22883.10,20.69
35006.23,22883.10,12.55
35206.23,22883.10,10.01
35406.23,22883.10,10.01
35606.23,22883.10,17.09
35806.23,22883.10,13.81
36006.23,22883.10,13.87
36206.23,22883.10,12.69
36406.23,22883.10,11.38
36606.23,22883.10,13.14
36806.23,22883.10,7.71
37006.23,22883.10,7.40
37206.23,22883.10,6.81
37406.23,22883.10,9.02
37606.23,22883.10,6.26
37806.23,22883.10,7.07
38006.23,22883.10,7.42
38206.23,22883.10,9.57
38406.23,22883.10,9.60
38606.23,22883.10,4.70
38806.23,22883.10,4.14
39006.23,22883.10,3.81
39206.23,22883.10,5.13
39406.23,22883.10,3.41
39606.23,22883.10,3.35
39806.23,22883.10,3.43
40006.23,22883.10,4.02
40206.23,22883.10,6.57
40406.23,22883.10,4.68
40606.23,22883.10,6.38
40806.23,22883.10,7.62
-24993.77,22683.10,9.61
-24793.77,22683.10,14.29
-24593.77,22683.10,11.19
-24393.77,22683.10,9.37
-24193.77,22683.10,8.87
-23993.77,22683.10,8.84
-23793.77,22683.10,13.80
-23593.77,22683.10,13.05
-23393.77,22683.10,18.63
-23193.77,22683.10,23.98
-22993.77,22683.10,47.91
-22793.77,22683.10,34.17
-22593.77,22683.10,41.79
-22393.77,22683.10,36.24
-22193.77,22683.10,33.36
-21993.77,22683.10,50.35
-21793.77,22683.10,34.48
-21593.77,22683.10,43.76
-21393.77,22683.10,41.95
-21193.77,22683.10,62.20
-20993.77,22683.10,31.28
-20793.77,22683.10,46.32
-20593.77,22683.10,48.89
-20393.77,22683.10,51.76
-20193.77,22683.10,111.65
-19993.77,22683.10,77.64
-19793.77,22683.10,95.34
-19593.77,22683.10,91.12
-19393.77,22683.10,122.70
-19193.77,22683.10,76.12
-18993.77,22683.10,62.52
-18793.77,22683.10,37.62
-18593.77,22683.10,26.44
-18393.77,22683.10,53.59
-18193.77,22683.10,38.97
-17993.77,22683.10,59.06
-17793.77,22683.10,58.06
-17593.77,22683.10,73.35
-17393.77,22683.10,57.40
-17193.77,22683.10,73.17
-16993.77,22683.10,103.50
-16793.77,22683.10,87.17
-16593.77,22683.10,104.79
-16393.77,22683.10,75.11
-16193.77,22683.10,79.02
-15993.77,22683.10,103.40
-15793.77,22683.10,119.45
-15593.77,22683.10,67.49
-15393.77,22683.10,82.50
-15193.77,22683.10,108.20
-14993.77,22683.10,84.91
-14793.77,22683.10,114.48
-14593.77,22683.10,83.55
-14393.77,22683.10,84.17
-14193.77,22683.10,76.00
-13993.77,22683.10,128.26
-13793.77,22683.10,114.88
-13593.77,22683.10,133.91
-13393.77,22683.10,121.83
-13193.77,22683.10,136.49
-12993.77,22683.10,204.64
-12793.77,22683.10,104.52
-12593.77,22683.10,91.00
-12393.77,22683.10,91.12
-12193.77,22683.10,137.27
-11993.77,22683.10,84.85
-11793.77,22683.10,86.05
-11593.77,22683.10,90.47
-11393.77,22683.10,83.78
-11193.77,22683.10,134.77
-10993.77,22683.10,110.20
-10793.77,22683.10,97.84
-10593.77,22683.10,68.60
-10393.77,22683.10,81.35
-10193.77,22683.10,42.47
-9993.77,22683.10,40.78
-9793.77,22683.10,36.17
-9593.77,22683.10,38.20
-9393.77,22683.10,49.21
-9193.77,22683.10,36.31
-8993.77,22683.10,38.67
-8793.77,22683.10,43.68
-8593.77,22683.10,67.63
-8393.77,22683.10,49.06
-8193.77,22683.10,45.61
-7993.77,22683.10,60.05
-7793.77,22683.10,75.94
-7593.77,22683.10,186.41
-7393.77,22683.10,120.87
-7193.77,22683.10,83.60
-6993.77,22683.10,84.38
-6793.77,22683.10,146.86
-6593.77,22683.10,103.56
-6393.77,22683.10,134.72
-6193.77,22683.10,162.57
-5993.77,22683.10,160.97
-5793.77,22683.10,232.46
-5593.77,22683.10,116.11
-5393.77,22683.10,96.69
-5193.77,22683.10,89.72
-4993.77,22683.10,209.29
-4793.77,22683.10,196.75
-4593.77,22683.10,193.78
-4393.77,22683.10,173.60
-4193.77,22683.10,170.78
-3993.77,22683.10,285.59
-3793.77,22683.10,214.23
-3593.77,22683.10,267.95
-3393.77,22683.10,259.91
-3193.77,22683.10,348.08
-2993.77,22683.10,211.79
-2793.77,22683.10,55.96
-2593.77,22683.10,216.41
-2393.77,22683.10,235.11
-2193.77,22683.10,293.93
-1993.77,22683.10,193.93
-1793.77,22683.10,223.52
-1593.77,22683.10,266.29
-1393.77,22683.10,426.12
-1193.77,22683.10,206.90
-993.77,22683.10,167.65
-793.77,22683.10,150.48
-593.77,22683.10,130.07
-393.77,22683.10,253.80
-193.77,22683.10,193.26
6.23,22683.10,209.88
206.23,22683.10,222.48
406.23,22683.10,238.87
606.23,22683.10,161.80
806.23,22683.10,227.82
1006.23,22683.10,248.13
1206.23,22683.10,229.14
1406.23,22683.10,274.62
1606.23,22683.10,197.46
1806.23,22683.10,191.06
2006.23,22683.10,228.91
2206.23,22683.10,318.43
2406.23,22683.10,165.91
2606.23,22683.10,175.48
2806.23,22683.10,197.29
3006.23,22683.10,218.11
3206.23,22683.10,223.16
3406.23,22683.10,156.49
3606.23,22683.10,172.69
3806.23,22683.10,175.62
4006.23,22683.10,288.92
4206.23,22683.10,168.76
4406.23,22683.10,185.48
4606.23,22683.10,197.22
4806.23,22683.10,215.97
5006.23,22683.10,399.50
5206.23,22683.10,399.53
5406.23,22683.10,430.64
5606.23,22683.10,450.85
5806.23,22683.10,597.44
6006.23,22683.10,325.83
6206.23,22683.10,309.86
6406.23,22683.10,253.42
6606.23,22683.10,249.89
6806.23,22683.10,465.13
7006.23,22683.10,347.06
7206.23,22683.10,279.13
7406.23,22683.10,315.41
7606.23,22683.10,474.48
7806.23,22683.10,318.22
8006.23,22683.10,332.29
8206.23,22683.10,349.23
8406.23,22683.10,308.87
8606.23,22683.10,495.73
8806.23,22683.10,315.75
9006.23,22683.10,239.49
9206.23,22683.10,173.00
9406.23,22683.10,204.86
9606.23,22683.10,164.71
9806.23,22683.10,179.67
10006.23,22683.10,174.35
10206.23,22683.10,197.60
10406.23,22683.10,293.40
10606.23,22683.10,196.70
10806.23,22683.10,216.83
11006.23,22683.10,180.03
11206.23,22683.10,194.67
11406.23,22683.10,107.32
11606.23,22683.10,98.40
11806.23,22683.10,106.94
12006.23,22683.10,128.69
12206.23,22683.10,201.20
12406.23,22683.10,147.44
12606.23,22683.10,158.63
12806.23,22683.10,161.11
13006.23,22683.10,276.92
13206.23,22683.10,252.95
13406.23,22683.10,220.35
13606.23,22683.10,245.51
13806.23,22683.10,174.91
14006.23,22683.10,203.64
14206.23,22683.10,122.11
14406.23,22683.10,117.30
14606.23,22683.10,107.19
14806.23,22683.10,178.07
15006.23,22683.10,119.98
15206.23,22683.10,132.24
15406.23,22683.10,124.48
15606.23,22683.10,131.77
15806.23,22683.10,149.69
16006.23,22683.10,118.01
16206.23,22683.10,137.98
16406.23,22683.10,107.71
16606.23,22683.10,173.53
16806.23,22683.10,80.84
17006.23,22683.10,67.61
17206.23,22683.10,61.06
17406.23,22683.10,61.76
17606.23,22683.10,90.43
17806.23,22683.10,67.03
18006.23,22683.10,87.93
18206.23,22683.10,92.51
18406.23,22683.10,148.80
18606.23,22683.10,94.67
18806.23,22683.10,101.73
19006.23,22683.10,96.08
19206.23,22683.10,78.02
19406.23,22683.10,104.90
19606.23,22683.10,82.14
19806.23,22683.10,98.75
20006.23,22683.10,112.74
20206.23,22683.10,177.34
20406.23,22683.10,101.48
20606.23,22683.10,82.87
20806.23,22683.10,45.75
21006.23,22683.10,36.25
21206.23,22683.10,45.55
21406.23,22683.10,26.98
21606.23,22683.10,25.65
21806.23,22683.10,28.06
22006.23,22683.10,34.56
22206.23,22683.10,73.49
22406.23,22683.10,62.68
22606.23,22683.10,124.82
22806.23,22683.10,129.44
23006.23,22683.10,245.24
23206.23,22683.10,123.65
23406.23,22683.10,115.68
23606.23,22683.10,121.07
23806.23,22683.10,126.22
24006.23,22683.10,140.11
24206.23,22683.10,100.05
24406.23,22683.10,94.18
24606.23,22683.10,89.98
24806.23,22683.10,128.19
25006.23,22683.10,122.49
25206.23,22683.10,106.80
25406.23,22683.10,62.88
25606.23,22683.10,61.86
25806.23,22683.10,75.47
26006.23,22683.10,41.89
26206.23,22683.10,38.18
26406.23,22683.10,34.24
26606.23,22683.10,47.35
26806.23,22683.10,28.27
27006.23,22683.10,29.62
27206.23,22683.10,26.49
27406.23,22683.10,25.89
27606.23,22683.10,59.67
27806.23,22683.10,44.73
28006.23,22683.10,52.27
28206.23,22683.10,56.26
28406.23,22683.10,54.89
28606.23,22683.10,25.88
28806.23,22683.10,21.32
29006.23,22683.10,16.66
29206.23,22683.10,15.13
29406.23,22683.10,23.41
29606.23,22683.10,16.69
29806.23,22683.10,15.90
30006.23,22683.10,14.66
30206.23,22683.10,18.13
30406.23,22683.10,12.05
30606.23,22683.10,11.93
30806.23,22683.10,11.74
31006.23,22683.10,11.68
31206.23,22683.10,19.61
31406.23,22683.10,15.85
31606.23,22683.10,21.69
31806.23,22683.10,22.95
32006.23,22683.10,45.08
32206.23,22683.10,42.91
32406.23,22683.10,55.58
32606.23,22683.10,43.09
32806.23,22683.10,52.27
33006.23,22683.10,68.55
33206.23,22683.10,37.79
33406.23,22683.10,30.05
33606.23,22683.10,23.50
33806.23,22683.10,22.40
34006.23,22683.10,12.92
34206.23,22683.10,11.18
34406.23,22683.10,13.33
34606.23,22683.10,14.48
34806.23,22683.10,17.00
35006.23,22683.10,10.10
35206.23,22683.10,9.32
35406.23,22683.10,10.12
35606.23,22683.10,19.58
35806.23,22683.10,16.14
36006.23,22683.10,16.45
36206.23,22683.10,15.78
36406.23,22683.10,13.79
36606.23,22683.10,14.05
36806.23,22683.10,9.60
37006.23,22683.10,8.31
37206.23,22683.10,6.84
37406.23,22683.10,9.15
37606.23,22683.10,6.04
37806.23,22683.10,6.92
38006.23,22683.10,7.64
38206.23,22683.10,11.49
38406.23,22683.10,10.43
38606.23,22683.10,4.39
38806.23,22683.10,3.77
39006.23,22683.10,3.40
39206.23,22683.10,4.63
39406.23,22683.10,3.19
39606.23,22683.10,3.35
39806.23,22683.10,3.72
40006.23,22683.10,4.34
40206.23,22683.10,7.89
40406.23,22683.10,6.97
40606.23,22683.10,8.20
40806.23,22683.10,7.55
-24993.77,22483.10,9.39
-24793.77,22483.10,14.38
-24593.77,22483.10,9.80
-24393.77,22483.10,8.00
-24193.77,22483.10,7.79
-23993.77,22483.10,7.52
-23793.77,22483.10,14.20
-23593.77,22483.10,14.51
-23393.77,22483.10,19.91
-23193.77,22483.10,25.98
-22993.77,22483.10,43.47
-22793.77,22483.10,30.13
-22593.77,22483.10,34.50
-22393.77,22483.10,36.45
-22193.77,22483.10,43.28
-21993.77,22483.10,53.18
-21793.77,22483.10,33.17
-21593.77,22483.10,37.70
-21393.77,22483.10,38.05
-21193.77,22483.10,57.74
-20993.77,22483.10,32.36
-20793.77,22483.10,38.39
-20593.77,22483.10,42.94
-20393.77,22483.10,44.85
-20193.77,22483.10,86.78
-19993.77,22483.10,61.15
-19793.77,22483.10,74.04
-19593.77,22483.10,80.94
-19393.77,22483.10,130.64
-19193.77,22483.10,86.50
-18993.77,22483.10,73.90
-18793.77,22483.10,54.89
-18593.77,22483.10,65.19
-18393.77,22483.10,74.76
-18193.77,22483.10,37.57
-17993.77,22483.10,57.57
-17793.77,22483.10,58.98
-17593.77,22483.10,77.15
-17393.77,22483.10,59.08
-17193.77,22483.10,65.75
-16993.77,22483.10,88.42
-16793.77,22483.10,79.42
-16593.77,22483.10,93.62
-16393.77,22483.10,62.01
-16193.77,22483.10,71.37
-15993.77,22483.10,102.13
-15793.77,22483.10,132.74
-15593.77,22483.10,82.72
-15393.77,22483.10,97.87
-15193.77,22483.10,99.61
-14993.77,22483.10,103.42
-14793.77,22483.10,130.09
-14593.77,22483.10,107.65
-14393.77,22483.10,111.97
-14193.77,22483.10,110.33
-13993.77,22483.10,153.84
-13793.77,22483.10,108.55
-13593.77,22483.10,114.55
-13393.77,22483.10,114.51
-13193.77,22483.10,106.25
-12993.77,22483.10,168.34
-12793.77,22483.10,86.81
-12593.77,22483.10,72.96
-12393.77,22483.10,68.35
-12193.77,22483.10,95.26
-11993.77,22483.10,59.47
-11793.77,22483.10,57.90
-11593.77,22483.10,70.70
-11393.77,22483.10,85.01
-11193.77,22483.10,160.44
-10993.77,22483.10,114.00
-10793.77,22483.10,105.76
-10593.77,22483.10,70.17
-10393.77,22483.10,82.11
-10193.77,22483.10,41.35
-9993.77,22483.10,38.51
-9793.77,22483.10,32.34
-9593.77,22483.10,28.72
-9393.77,22483.10,47.25
-9193.77,22483.10,32.47
-8993.77,22483.10,33.15
-8793.77,22483.10,34.53
-8593.77,22483.10,50.34
-8393.77,22483.10,31.90
-8193.77,22483.10,35.27
-7993.77,22483.10,57.84
-7793.77,22483.10,63.91
-7593.77,22483.10,169.97
-7393.77,22483.10,103.23
-7193.77,22483.10,84.16
-6993.77,22483.10,87.79
-6793.77,22483.10,134.68
-6593.77,22483.10,90.52
-6393.77,22483.10,120.54
-6193.77,22483.10,134.21
-5993.77,22483.10,134.26
-5793.77,22483.10,210.53
-5593.77,22483.10,113.47
-5393.77,22483.10,91.75
-5193.77,22483.10,47.17
-4993.77,22483.10,165.93
-4793.77,22483.10,161.83
-4593.77,22483.10,166.53
-4393.77,22483.10,139.46
-4193.77,22483.10,143.99
-3993.77,22483.10,283.30
-3793.77,22483.10,218.05
-3593.77,22483.10,216.47
-3393.77,22483.10,201.79
-3193.77,22483.10,129.46
-2993.77,22483.10,107.00
-2793.77,22483.10,250.57
-2593.77,22483.10,295.77
-2393.77,22483.10,266.01
-2193.77,22483.10,267.92
-1993.77,22483.10,171.00
-1793.77,22483.10,201.63
-1593.77,22483.10,247.76
-1393.77,22483.10,392.19
-1193.77,22483.10,211.32
-993.77,22483.10,148.75
-793.77,22483.10,160.15
-593.77,22483.10,156.78
-393.77,22483.10,251.07
-193.77,22483.10,166.94
6.23,22483.10,185.17
206.23,22483.10,186.02
406.23,22483.10,275.85
606.23,22483.10,192.72
806.23,22483.10,264.24
1006.23,22483.10,272.41
1206.23,22483.10,269.30
1406.23,22483.10,307.62
1606.23,22483.10,172.45
1806.23,22483.10,165.37
2006.23,22483.10,175.82
2206.23,22483.10,279.71
2406.23,22483.10,170.48
2606.23,22483.10,171.49
2806.23,22483.10,197.50
3006.23,22483.10,204.34
3206.23,22483.10,237.79
3406.23,22483.10,155.45
3606.23,22483.10,199.94
3806.23,22483.10,195.93
4006.23,22483.10,287.81
4206.23,22483.10,235.22
4406.23,22483.10,221.49
4606.23,22483.10,253.17
4806.23,22483.10,272.54
5006.23,22483.10,440.09
5206.23,22483.10,404.63
5406.23,22483.10,425.83
5606.23,22483.10,462.14
5806.23,22483.10,598.76
6006.23,22483.10,293.82
6206.23,22483.10,233.45
6406.23,22483.10,212.56
6606.23,22483.10,204.62
6806.23,22483.10,455.59
7006.23,22483.10,370.09
7206.23,22483.10,320.42
7406.23,22483.10,320.02
7606.23,22483.10,502.78
7806.23,22483.10,341.42
8006.23,22483.10,335.56
8206.23,22483.10,345.79
8406.23,22483.10,317.00
8606.23,22483.10,440.57
8806.23,22483.10,235.99
9006.23,22483.10,206.91
9206.23,22483.10,140.50
9406.23,22483.10,156.31
9606.23,22483.10,139.68
9806.23,22483.10,137.93
10006.23,22483.10,150.21
10206.23,22483.10,191.73
10406.23,22483.10,278.14
10606.23,22483.10,184.94
10806.23,22483.10,192.69
11006.23,22483.10,168.60
11206.23,22483.10,178.65
11406.23,22483.10,99.21
11606.23,22483.10,94.67
11806.23,22483.10,86.06
